Product	Date_Posted	Star_Rating	Title	Review_Text
Canon Powershot A3300 Digital Camera with 5x Optical Zoom	29-JUL-14	1	One Star	Work for 1 week then the shutter would not open.
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	18-JUL-14	4	Four Stars	for the price, it can't be beat
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	23-JUL-14	4	Casual Photography :)	Nice camera. For casual photography. Nice features . good flash. not to good review display. but in the computer the pictures looks nice.
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	31-JUL-14	5	We really love this camera	We really love this camera!  It's small and easy to fit into a pocket.  It's so small, the case we already had now has plenty of room for other items.  It also takes great pictures, and we're looking forward to seeing how long it lasts for us.
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	31-JUL-14	5	Five Stars	Great camera. My wife loved it!
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	05-AUG-14	5	Five Stars	My grand daughter loves it, She's 7.
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	09-AUG-14	5	Five Stars	Very good product, I recommend
Canon PowerShot A2200 Digital Still Camera with 4x Wide-Angle Optical Zoom	13-AUG-14	5	I love this camera it is easy to use for the ...	I love this camera it is easy to use for the most part and any questions I did have were in the instruction manual. I wish I would've gotten a different color though. It is a very simple efficient camera and I'd recommend this to friends for sure!!!
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	16-JUL-14	3	Your basic Shoot-and-Point Camera	Wasn't what I was looking for. I returned this and bought a DSLR which is wonderful! It takes average shoot and point pics.
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	20-JUL-14	5	Great camera	Love this no problems
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	23-JUL-14	5	LOVE THIS PRODUCT, a Great Buy Because It Works and is Durable, Get a Nice Hard Cover for It.	Rocks, durable, high quality, great interfacing with technology, high quality fotos
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	23-JUL-14	4	This takes very good pics for my general use	I'm no photo techie. This takes very good pics for my general use. I like the numerous scene modes.
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	07-AUG-14	4	Good camera!	I bought this for my sisters. It is a cute camera for teenage girls. However, it is easily breakable so protect it well!!
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	09-AUG-14	5	love this camera not only is it my favorite color ...	love this camera not only is it my favorite color but the slim small compact size is awesome and perfect.  pics come out extremely great. 
Canon PowerShot ELPH 100 HS Digital Camera with 4X Optical Zoom	13-AUG-14	5	Love this camera	Love this camera! Super light on the travel, and takes great pictures! I took it to Europe with me and carried it in my pocket! Great choice for Canon!
Canon PowerShot ELPH 500 HS Digital Camera with Full HD Video and Ultra Wide Angle Lens	27-JUL-14	5	Easy to use!	I just tested it out and it seems fine.  I have not actually used it yet, but it seems like it is easy to use and takes nice pictures. The brown color is different and does not look like your everyday camera.
Canon PowerShot ELPH 500 HS Digital Camera with Full HD Video and Ultra Wide Angle Lens	08-AUG-14	5	Very Good	Excellent pictures, easy to use, has lasted years now and still works.
Samsung Digital Camera with 14 MP and 10x Optical Zoom	15-JUL-14	5	Great zoom range.	Great camera with long range zooming capabilities. On one battery you should be able to get around 150-200 pictures, so you should probably carry a spare or two. Recently tested out the zoom range at the San Francisco Giants game.  I was sitting literally at the highest part of the upper deck well from the home plate, and still got a clear picture of the batter on the diamond back.  Although you get can only get 14mp at 10x, it's still capable of zooming up to 20x at 3mp.  You can also use it as a camcorder to record video's at 720p and still use the zoom capabilities. It will drain your battery pretty quick on camcorder though.  This is a very good point and shoot camera.
Samsung Digital Camera with 14 MP, 5x Optical Zoom and Touchscreen	23-JUL-14	4	I'm happy with this camera	It works well.  I can upload the picture instantly on FB.  Overall, I'm happy with this camera.
Samsung Digital Camera with 12 MP and 5x Optical Zoom	31-JUL-14	5	Five Stars	the function is good, the design is nice, and the quality excellent
Pentax Optio WG-4 Silver 16 MP Digital Camera (Silver) Premiere Bundle Includes 8GB Memory Card, Reader, Battery, Case, Tripod, Floating Wrist Strap, Screen Protectors, & Lens Cleaning Kit.	25-JUL-14	5	the best sports camera out there	I bought this item for my Grandaughter. She loves going underwater with it. I personally have the WG-1 and it is, by far, the best sports camera out there.
Sanyo VPC E1500TP 14MP Digital Camera Blue	18-JUL-14	1	It does not work when I tried to use it ...	It does not work when I tried to use it at my niece Madeline Hope Ringewald's Crew competition in Florida and I really wanted my own pictures of her crossing the Finish Line. I still don't see the reimbursement that a person by the name of Brian told me would be back on my Chase Morgan Visa card.
Fujifilm FinePix XP10 12 MP Waterproof Digital Camera with 5x Optical Zoom and 2.7-Inch LCD (Silver)	14-JUL-14	1	Don't count on the Fiji FinePix when you need it underwater	I had a planned trip for the Galapagos in May 2014 and already had a Panasonic Lumix waterproof camera.. However, when my traveling companion purchased this Fiji from Sam's Club, i went to the local gym to try both cameras out.. I thought the FinePix was superior to my Panasonic.  I ordered 2 Fiji FinePixs through amazon, one for my daughter in another state.  I did not have time to try mine out before my trip to Galapagos.. Alas, my Fiji had a lens that fogged, and yes, then thought photos are blurred.  The LCD stayed unreadable!  So I took pictures underwater "blind."  maybe a total of 5 of my photos were o.k.  (Only o.k. if lens not fogged.)  The camera instructions even said the lens could fog!!!  Fiji should recall this camera!. There were 16 guests on my boat in the Galapagos.  4, including me, had this Fiji camera.  Mine was the only one to function poorly, so that's only a 75% chance yours will work when you need it.. To my great surprise, my daughter's and my Fiji FinePix came from 2 different amazon suppliers.  And they did not come with a sanDisc, carrying case, etc.  The Fiji model from Sam's was cheaper, and had a "real" instruction book, and extras.. My friend took beautiful underwater pictures with her Fiji.  It is a shame that not all of these cameras work correctly.
Fujifilm FinePix XP10 12 MP Waterproof Digital Camera with 5x Optical Zoom and 2.7-Inch LCD (Silver)	22-JUL-14	2	Two Stars	The photo quality is poor
Fujifilm FinePix XP10 12 MP Waterproof Digital Camera with 5x Optical Zoom and 2.7-Inch LCD (Silver)	31-JUL-14	5	Great waterproof	This is a great waterproof camera which lasted me many years with several trips to the pool, beach and water park before it finally died. I recently replaced it with a newer model.
Fujifilm FinePix XP10 12 MP Waterproof Digital Camera with 5x Optical Zoom and 2.7-Inch LCD (Silver)	03-AUG-14	5	Five Stars	Best water camera. Great pictures and great price.
Kodak EasyShare Z5010 Digital Camera with 21x Optical Zoom - Black	27-JUL-14	5	Five Stars	i am happy with it .
Sanyo Digital Camera w/ 5x Optical Zoom, 14 MegaPixel , 3" LCD Display , Movie Rocording - Blue Color	31-JUL-14	5	I'm satisfied with this purchase.	This is a great camera!! That's all I can say.
Kodak Easyshare C1505 12 MP Digital Camera with 5x Digital Zoom - Red	30-JUL-14	1	Good purchase for kids 8 and	This uses regular batteries dont last long.  Good purchase for kids 8 and under
Kodak Easyshare C1505 12 MP Digital Camera with 5x Digital Zoom - Red	11-AUG-14	5	Five Stars	Fun little camera. Take great pix & videos. Lite weight. Great little carry a long.
Kodak Easyshare C1505 12 MP Digital Camera with 5x Digital Zoom - Black	01-AUG-14	1	One Star	It was fine while it worked. Lasted about six months and I didn't use it that much.
Kodak Easyshare C1505 12 MP Digital Camera with 5x Digital Zoom - Black	03-AUG-14	5	glad i bought it. great little cheep-o camera!	great little camera.  i saw lots of people complaining about the lack of a memory card.  saw some people giving it low stars because of it. but it States it doesnt come with one.  most people have had a camera already, and there for would most likly have a SD card already, i just took my old one and poped it in.  i have a higher quality camera, but i wanted something that wasnt bulky and could easily fit in a pocket.  this takes really good pictures for the price.  im no pro-picture taker, but the quality is about the same as my expensive one.  i have a feeling ill be using the kodak one a lot more than my other camera.. i also like the share button. just select the pics u want, and it will send them to where u want when u plug it in to the pc. sure is easy!. im not sure yet. but i dont hear any sound with the record video, when i play it back.  it could just be that this cheep-o doesnt have a speaker. it DOES have a mic tho. so im assuming thats the case.  will post update when i remember to. prolly just a way to keep the cost down.. over all im very happy with this camera. i WOULD suggest it to anyone.. easy. simple. pocket friendly.. couldnt have picked a better b-day gift with my amazon gift card!
Kodak Easyshare C1505 12 MP Digital Camera with 5x Digital Zoom - Silver	20-JUL-14	5	Five Stars	I got it for my granddaughter and she loves it
Kodak Easyshare C1505 12 MP Digital Camera with 5x Digital Zoom - Silver	28-JUL-14	5	... of these cameras for the project and they were like brand new	I bought 4 of these cameras for the project and they were like brand new!!
Kodak EasyShare Z990 12.0 MP Digital Camera with 30x Optical Zoom, HD Video and 3.0-Inch LCD	14-JUL-14	5	this camera takes really good pics and i was amazed as to how far ...	this camera takes really good pics and i was amazed as to how far and clear it would take pics. for the money excellent camera for any beginner
Kodak EasyShare Z990 12.0 MP Digital Camera with 30x Optical Zoom, HD Video and 3.0-Inch LCD	16-JUL-14	2	Two Stars	The camera was defective and had to be returned to the buyer.  He is replacing the camera.
Kodak EasyShare Z990 12.0 MP Digital Camera with 30x Optical Zoom, HD Video and 3.0-Inch LCD	16-JUL-14	2	Two Stars	The camera was defective and had to be returned to the buyer.  He is replacing the camera.
Kodak EasyShare Z990 12.0 MP Digital Camera with 30x Optical Zoom, HD Video and 3.0-Inch LCD	20-JUL-14	2	I would not recommend this to my enemy.	Not very happy with the camera. I've had it 2 years, and it's pretty much on it's way out.. The battery life is terrible (I've tried several rechargeable AA Batteries, all are awful.). It takes AA Batteries! What are we, 10 years in the past??. The delay between taking shots is too long. The focus sucks. I could go on for days on how bad this camera is.. I give it 2 stars only because the maco and super macro shots were impressive, but again, the lag between shots is just atrocious.. Now that it has aged, it has not aged well.. It will only save about half of the pictures I take (Tried several SD cards, no luck), it wont let me review my photos on the camera, only on the PC, battery life has progressively gotten worse, the interface freezes and has to be reset, it's just a pain in the neck.. Not a fan. Kodak apparently just is not the company they used to be in the camera world.
